path	sentence	set
common_voice_en_37367223.mp3	Thompson played for a long time in Rob McConnell's Boss Brass.	train
common_voice_en_37570366.mp3	"One newspaper is published within Federal Way, The ""Federal Way Mirror""."	train
common_voice_en_37976402.mp3	It is believed that the animal was never observed by Europeans.	train
common_voice_en_37420343.mp3	It is the first overseas plant owned by Hyundai Motor Company.	train
common_voice_en_37539846.mp3	An ischemic cascade occurs where an energetic molecular problem arises.	train
common_voice_en_37599317.mp3	Most other newspapers had urged their readers to vote Tory.	train
common_voice_en_37822667.mp3	The car he wrecked turns out to be a loan.	train
common_voice_en_37289958.mp3	The New Jersey Devils and Kamloops Blazers have both retired his uniform number.	train
common_voice_en_37531653.mp3	It runs through the city of Paderborn, which it gave its name.	train
common_voice_en_37926288.mp3	In many cases, independent businesses are sole proprietorship companies.	train
common_voice_en_37289623.mp3	It will also take small lizards and berries.	train
common_voice_en_37506015.mp3	He instructs Millenear to kill Deshwitat, giving her back her standing in the church.	train
common_voice_en_37687948.mp3	They also provide a free web browser plug-in for the Microsoft Windows operating system.	train
common_voice_en_37531318.mp3	Since they are anything but trivial and obvious, value must be indefinable.	train
common_voice_en_37465534.mp3	This group has suffered more than any other during the Japanese occupation.	train
common_voice_en_37376240.mp3	The hotel is owned by a relative of Shishou's mayor.	train
common_voice_en_37885932.mp3	They released two albums.	train
common_voice_en_37988145.mp3	Main streets are usually broad with a relatively high level of activity.	train
common_voice_en_37416747.mp3	"The screenplay by Val Guest is based on the play ""Deadlock"" by Leslie Sands."	train
common_voice_en_37402825.mp3	The video has been thoroughly studied and is now taught in many acting classes.	train
common_voice_en_37289897.mp3	All tracks by Elton John and Bernie Taupin, except where noted.	train
common_voice_en_37465521.mp3	The Colombian Battalion remained in Korea throughout the war.	train
common_voice_en_37940760.mp3	For instance, females can indirectly benefit from being protected by a mate.	train
common_voice_en_37914861.mp3	This phrase has since been used to refer to other years.	train
common_voice_en_37551437.mp3	A great minister of state acts as its guardian and priest.	train
common_voice_en_37920136.mp3	The port handles containers and general bulk cargo.	train
common_voice_en_37289099.mp3	It consists of an area of farmland and several small residential developments.	train
common_voice_en_37531673.mp3	The lawsuit was subsequently dismissed.	train
common_voice_en_37290223.mp3	It is also possible for simultanagnosic symptoms to develop from degenerative disorders.	train
common_voice_en_37306386.mp3	Protest was also done in Lahore as people said it is an unlawful ban.	train
common_voice_en_37971009.mp3	She handed him a script and invited him to return for an audition.	train
common_voice_en_37807561.mp3	Quiz shows make up an important part of the channel's schedule.	train
common_voice_en_37961095.mp3	In the next season he left for Savona on another loan.	train
common_voice_en_37343403.mp3	Their main brand is Ground Zero Beer.	train
common_voice_en_37306431.mp3	He determined to outdo the fellow novelist.	train
common_voice_en_37474517.mp3	He died in Weimar, Germany.	train
common_voice_en_37622673.mp3	The rhetoric of the angry white man is not limited to the United States.	train
common_voice_en_37952621.mp3	History proves that man is a beast of prey.	train
common_voice_en_37505927.mp3	Thus it took years and multiple surveys to settle boundary disputes.	train
common_voice_en_37811210.mp3	He opened a wholesale grocery business in Cincinnati, then moved it to Milwaukee.	train
common_voice_en_37864444.mp3	The Application Pack which had been available for previous versions was discontinued.	train
common_voice_en_37306408.mp3	At the start, Senna led the way from Prost and Berger.	train
common_voice_en_37964060.mp3	His father was the theatrical producer Arthur Cantor.	train
common_voice_en_37539225.mp3	No other rank can have a name composed of two names.	train
common_voice_en_37958000.mp3	Membership was open to all persons.	train
common_voice_en_37506038.mp3	Davis served several combat tours in Southeast Asia during the Vietnam War.	train
common_voice_en_37811151.mp3	The defeat cost Mustafa his position, and ultimately, his life.	train
common_voice_en_37479219.mp3	"He is the subject of the play ""Fiesco"" by Friedrich Schiller."	train
common_voice_en_37947002.mp3	His father worked as a coal miner and as a storekeeper.	train
common_voice_en_37813737.mp3	You will of course use the softener on the parts you cover.	train
common_voice_en_37643099.mp3	He lived a simple life and avoided regal show and ostentation.	train
common_voice_en_37617995.mp3	Morgan received Figure along with two other horses as payment of a debt.	train
common_voice_en_37679397.mp3	Bush told me.	train
common_voice_en_37622639.mp3	Accordingly, a higher-level parallel language is in great demand.	train
common_voice_en_38017871.mp3	Her recordings include both operas and concerts.	train
common_voice_en_37289485.mp3	Tours around the mine are given for amateur geologists and school field trips.	train
common_voice_en_37895678.mp3	"The custom was also known as ""handseling a purse""."	train
common_voice_en_37770767.mp3	She then uses robot monkeys to attack Pip.	train
common_voice_en_37864298.mp3	Moving back to Vienna, he took up studies in theology.	train
common_voice_en_37811348.mp3	After a brief stay it was flown on to Offutt Air Force Base.	train
common_voice_en_37570024.mp3	The Ballards said they began talking to the Ascended Masters regularly.	train
common_voice_en_37306344.mp3	To the south are the towns of Clymer and Harmony.	train
common_voice_en_37856755.mp3	Knowledge developed from the Hub is meant to address key concerns in these areas.	train
common_voice_en_37306195.mp3	They have a son and a daughter.	train
common_voice_en_37916143.mp3	Plant of the Plant System and merged with the Savannah, Florida and Western.	train
common_voice_en_37477178.mp3	Four of the five original recreation parks are in the West Block.	train
common_voice_en_37679524.mp3	In-Pensioners, by contrast, surrender their army pension and live within the Royal Hospital.	train
common_voice_en_37570179.mp3	"Earlier, it had been known as a ""watering pot""."	train
common_voice_en_37805700.mp3	He worked in financial institutions and banking in New Jersey.	train
common_voice_en_37306160.mp3	Abu Ye Abu ye!	train
common_voice_en_37478267.mp3	Karl is also an avid builder of fine scale models.	train
common_voice_en_37306017.mp3	The bank has merged with several other regional banks over the next decade.	train
common_voice_en_37597952.mp3	The winners and short list of recommended nominees decided by a jury.	train
common_voice_en_37570375.mp3	Therefore, Edwards' cause of death was changed from unknown to homicide.	train
common_voice_en_37960977.mp3	These routes are partially signed over locally maintained roads.	train
common_voice_en_37306215.mp3	The cure for the colic is to pull up the plant.	train
common_voice_en_37979295.mp3	Majority of the inhabitants are Christians.	train
common_voice_en_37387455.mp3	Eventually, the strip returned to the original saga format.	train
common_voice_en_37648014.mp3	Remote monitoring is the next step in video surveillance of swimming pools.	train
common_voice_en_37856816.mp3	Gaelic football is the most popular sport in the area.	train
common_voice_en_37951962.mp3	According to legend the castle was given as a gift to Queen Dagmar.	train
common_voice_en_37913364.mp3	Three years have passed, and George and Emily prepare to wed.	train
common_voice_en_37306436.mp3	The tail is fin deeply forked.	train
common_voice_en_37342642.mp3	"The schools were derisively called ""Raikes' Ragged School""."	train
common_voice_en_37503199.mp3	The reasons are more political.	train
common_voice_en_37388939.mp3	It was the first French-owned sparkling wine venture in the United States.	train
common_voice_en_37521454.mp3	The state of California initially sided with the opposition.	train
common_voice_en_37608460.mp3	The Saint-Nectaire is the first farmstead Appellation in France, in terms of volume.	train
common_voice_en_37895779.mp3	"The group is led by an ""Emir""."	train
common_voice_en_37376191.mp3	The Natural Bridge State Park is located in Honey Creek.	train
common_voice_en_37770692.mp3	It is used for official change-of-command and retirement ceremonies.	train
common_voice_en_37900188.mp3	He spent his early years in Cuba on his father's estate.	train
common_voice_en_37884965.mp3	Attitudes about malls have also been changing.	train
common_voice_en_37570691.mp3	To her surprise, the young man agrees.	train
common_voice_en_37732779.mp3	He trained at Loughborough College of Education before becoming a teacher.	train
common_voice_en_37647379.mp3	Flowering occurs between winter and late spring.	train
common_voice_en_37297688.mp3	Five-star matches, as rated by Meltzer, are extremely rare.	train
common_voice_en_37477243.mp3	The election was held in conjunction with municipal elections across the province.	train
common_voice_en_37888667.mp3	The town flower is the Katakuri.	train
common_voice_en_37981659.mp3	It scars you.	train
common_voice_en_37770514.mp3	Originally, the Hulk was shown as simple minded and quick to anger.	train
common_voice_en_37599327.mp3	The use of slight jump cuts speeds things up nicely.	train
